user_id,tweet_id,tweet_creation_date
858134848409542656,1609477611247513602,2023-01-01T09:12:19.000Z
1264433760,1609477816734699521,2023-01-01T09:13:08.000Z
1264433760,1609477872091267072,2023-01-01T09:13:22.000Z
1264433760,1609477885215277057,2023-01-01T09:13:25.000Z
1264433760,1609477985773539330,2023-01-01T09:13:49.000Z
1191969099624128512,1609478349235052544,2023-01-01T09:15:15.000Z
1191969099624128512,1609478394034388992,2023-01-01T09:15:26.000Z
1191969099624128512,1609478412598484993,2023-01-01T09:15:30.000Z
1371551211351121920,1609478791784431617,2023-01-01T09:17:01.000Z
1463701680566915075,1609479591097413632,2023-01-01T09:20:11.000Z
708324222,1609480350933323776,2023-01-01T09:23:13.000Z
1397041190596345858,1609480550729027585,2023-01-01T09:24:00.000Z
1402452092862623745,1609480667687182337,2023-01-01T09:24:28.000Z
1566723107435425792,1609480854702796802,2023-01-01T09:25:13.000Z
1358433657850109958,1609481434477068288,2023-01-01T09:27:31.000Z
883325323491901441,1609481453519372289,2023-01-01T09:27:35.000Z
1101453391086211072,1609481464852144134,2023-01-01T09:27:38.000Z
1243990473934622720,1609481633660387329,2023-01-01T09:28:18.000Z
1243990473934622720,1609481633643593728,2023-01-01T09:28:18.000Z
1243990473934622720,1609481633328930817,2023-01-01T09:28:18.000Z
1600914322355818498,1609481762576506883,2023-01-01T09:28:49.000Z
1600914322355818498,1609481762551349248,2023-01-01T09:28:49.000Z
1600914322355818498,1609481762542948352,2023-01-01T09:28:49.000Z
1600914322355818498,1609481762513600512,2023-01-01T09:28:49.000Z
1600914322355818498,1609481762513494018,2023-01-01T09:28:49.000Z
1600914322355818498,1609481762500972544,2023-01-01T09:28:49.000Z
1371551211351121920,1609481825046380546,2023-01-01T09:29:04.000Z
29299753,1609482101665009668,2023-01-01T09:30:10.000Z
1101453391086211072,1609484274285309952,2023-01-01T09:38:48.000Z
3197518417,1609484324918755328,2023-01-01T09:39:00.000Z
2810860087,1609485158800936960,2023-01-01T09:42:19.000Z
1520019204967129093,1609485593691717632,2023-01-01T09:44:02.000Z
1556989318924754947,1609485723270533121,2023-01-01T09:44:33.000Z
4313447303,1609488160618315777,2023-01-01T09:54:14.000Z
1345319606802640896,1609488178431270912,2023-01-01T09:54:19.000Z
1457099526112563204,1609488463715340289,2023-01-01T09:55:27.000Z
1101453391086211072,1609489556012769280,2023-01-01T09:59:47.000Z
483970626,1609489902881886209,2023-01-01T10:01:10.000Z
1358433657850109958,1609490006720102400,2023-01-01T10:01:35.000Z
883325323491901441,1609490180628430850,2023-01-01T10:02:16.000Z
411419084,1609490769689313280,2023-01-01T10:04:37.000Z
952544554544230405,1609491863559409666,2023-01-01T10:08:57.000Z
