tweet_id,type,creation_date,date
1611007233222901761,retweeted,2023-01-05 14:30:30+00:00,2023-01-05
1611007242609856514,tweet,2023-01-05 14:30:32+00:00,2023-01-05
1611007305889517569,retweeted,2023-01-05 14:30:47+00:00,2023-01-05
1611007463595163648,tweet,2023-01-05 14:31:25+00:00,2023-01-05
1611007677206827011,retweeted,2023-01-05 14:32:15+00:00,2023-01-05
1611008015515230210,tweet,2023-01-05 14:33:36+00:00,2023-01-05
1611008148982337536,retweeted,2023-01-05 14:34:08+00:00,2023-01-05
1611008759928877056,tweet,2023-01-05 14:36:34+00:00,2023-01-05
1611008764991393792,retweeted,2023-01-05 14:36:35+00:00,2023-01-05
1611008883056873472,quoted,2023-01-05 14:37:03+00:00,2023-01-05
1611008896101142529,retweeted,2023-01-05 14:37:06+00:00,2023-01-05
1611009653323829253,tweet,2023-01-05 14:40:07+00:00,2023-01-05
1611009910128668679,retweeted,2023-01-05 14:41:08+00:00,2023-01-05
1611010006182248448,tweet,2023-01-05 14:41:31+00:00,2023-01-05
1611010332125794305,retweeted,2023-01-05 14:42:48+00:00,2023-01-05
1611010743582834690,tweet,2023-01-05 14:44:27+00:00,2023-01-05
1611010949212954625,quoted,2023-01-05 14:45:16+00:00,2023-01-05
1611011284061028354,quoted,2023-01-05 14:46:35+00:00,2023-01-05
1611011314507485184,tweet,2023-01-05 14:46:43+00:00,2023-01-05
1611011432413282305,tweet,2023-01-05 14:47:11+00:00,2023-01-05
1611011643433189383,tweet,2023-01-05 14:48:01+00:00,2023-01-05
1611011667764068352,tweet,2023-01-05 14:48:07+00:00,2023-01-05
1611011688731668481,retweeted,2023-01-05 14:48:12+00:00,2023-01-05
1611011890511245320,retweeted,2023-01-05 14:49:00+00:00,2023-01-05
1611011975139708928,quoted,2023-01-05 14:49:20+00:00,2023-01-05
1611012022610665472,tweet,2023-01-05 14:49:32+00:00,2023-01-05
1611012048942673928,retweeted,2023-01-05 14:49:38+00:00,2023-01-05
1611012098343186432,tweet,2023-01-05 14:49:50+00:00,2023-01-05
1611012120581386243,retweeted,2023-01-05 14:49:55+00:00,2023-01-05
1611012562363064322,replied_to,2023-01-05 14:51:40+00:00,2023-01-05
1611012559477301248,tweet,2023-01-05 14:51:40+00:00,2023-01-05
1611012588925779968,retweeted,2023-01-05 14:51:47+00:00,2023-01-05
1611012685487046659,tweet,2023-01-05 14:52:10+00:00,2023-01-05
1611012691732361217,retweeted,2023-01-05 14:52:11+00:00,2023-01-05
1611013040186748930,retweeted,2023-01-05 14:53:34+00:00,2023-01-05
1611013156817477632,retweeted,2023-01-05 14:54:02+00:00,2023-01-05
1611013321087401984,retweeted,2023-01-05 14:54:41+00:00,2023-01-05
1611013498313506816,retweeted,2023-01-05 14:55:23+00:00,2023-01-05
1611013568282886144,retweeted,2023-01-05 14:55:40+00:00,2023-01-05
1611013854682554368,retweeted,2023-01-05 14:56:48+00:00,2023-01-05
1611013945401253893,tweet,2023-01-05 14:57:10+00:00,2023-01-05
1611014144689569792,quoted,2023-01-05 14:57:57+00:00,2023-01-05
1611014581928841217,retweeted,2023-01-05 14:59:42+00:00,2023-01-05
1611014695485317124,tweet,2023-01-05 15:00:09+00:00,2023-01-05
1611014740452548612,tweet,2023-01-05 15:00:19+00:00,2023-01-05
1611014885680234498,retweeted,2023-01-05 15:00:54+00:00,2023-01-05
1611014884342341632,retweeted,2023-01-05 15:00:54+00:00,2023-01-05
1611014945793097730,tweet,2023-01-05 15:01:08+00:00,2023-01-05
1611015014579576838,retweeted,2023-01-05 15:01:25+00:00,2023-01-05
1611015063779049473,tweet,2023-01-05 15:01:37+00:00,2023-01-05
1611015079960379394,retweeted,2023-01-05 15:01:40+00:00,2023-01-05
1611015132183658500,retweeted,2023-01-05 15:01:53+00:00,2023-01-05
1611015331698425857,retweeted,2023-01-05 15:02:40+00:00,2023-01-05
1611015533318610944,retweeted,2023-01-05 15:03:29+00:00,2023-01-05
1611015747215699969,retweeted,2023-01-05 15:04:20+00:00,2023-01-05
1611015934851833857,retweeted,2023-01-05 15:05:04+00:00,2023-01-05
1611015938882543617,retweeted,2023-01-05 15:05:05+00:00,2023-01-05
1611016091777765379,retweeted,2023-01-05 15:05:42+00:00,2023-01-05
1611016174132776960,tweet,2023-01-05 15:06:01+00:00,2023-01-05
1611016213844615168,tweet,2023-01-05 15:06:11+00:00,2023-01-05
1611016442698420230,tweet,2023-01-05 15:07:05+00:00,2023-01-05
1611016457093251073,retweeted,2023-01-05 15:07:09+00:00,2023-01-05
1611016514819469313,retweeted,2023-01-05 15:07:23+00:00,2023-01-05
1611016608088215557,tweet,2023-01-05 15:07:45+00:00,2023-01-05
1611016864494243840,replied_to,2023-01-05 15:08:46+00:00,2023-01-05
1611016952021159937,retweeted,2023-01-05 15:09:07+00:00,2023-01-05
1611017265880731648,tweet,2023-01-05 15:10:22+00:00,2023-01-05
1611017292166623233,retweeted,2023-01-05 15:10:28+00:00,2023-01-05
1611017429861138432,tweet,2023-01-05 15:11:01+00:00,2023-01-05
1611017531514564617,retweeted,2023-01-05 15:11:25+00:00,2023-01-05
1611017626209357831,tweet,2023-01-05 15:11:48+00:00,2023-01-05
1611017686380679170,retweeted,2023-01-05 15:12:02+00:00,2023-01-05
1611017797596839937,retweeted,2023-01-05 15:12:28+00:00,2023-01-05
1611017807088734209,quoted,2023-01-05 15:12:31+00:00,2023-01-05
1611017983962251264,retweeted,2023-01-05 15:13:13+00:00,2023-01-05
1611018184764555264,tweet,2023-01-05 15:14:01+00:00,2023-01-05
1611018418043629568,retweeted,2023-01-05 15:14:56+00:00,2023-01-05
1611018473567842305,retweeted,2023-01-05 15:15:10+00:00,2023-01-05
1611018488541233153,retweeted,2023-01-05 15:15:13+00:00,2023-01-05
1611018507688230913,retweeted,2023-01-05 15:15:18+00:00,2023-01-05
1611018936652374019,quoted,2023-01-05 15:17:00+00:00,2023-01-05
1611018993061564417,retweeted,2023-01-05 15:17:13+00:00,2023-01-05
1611019143356243968,retweeted,2023-01-05 15:17:49+00:00,2023-01-05
1611019176709353472,retweeted,2023-01-05 15:17:57+00:00,2023-01-05
1611019243276886020,tweet,2023-01-05 15:18:13+00:00,2023-01-05
1611019312919359490,retweeted,2023-01-05 15:18:30+00:00,2023-01-05
1611019329352368129,retweeted,2023-01-05 15:18:34+00:00,2023-01-05
1611019498605142016,retweeted,2023-01-05 15:19:14+00:00,2023-01-05
1611019591429525506,retweeted,2023-01-05 15:19:36+00:00,2023-01-05
1611019814205521921,retweeted,2023-01-05 15:20:29+00:00,2023-01-05
1611019836154331144,retweeted,2023-01-05 15:20:34+00:00,2023-01-05
1611019838444474368,tweet,2023-01-05 15:20:35+00:00,2023-01-05
1611019973413195777,retweeted,2023-01-05 15:21:07+00:00,2023-01-05
1611020003595243521,retweeted,2023-01-05 15:21:14+00:00,2023-01-05
1611020149464727553,retweeted,2023-01-05 15:21:49+00:00,2023-01-05
1611020169186533377,tweet,2023-01-05 15:21:54+00:00,2023-01-05
1611020493775159296,tweet,2023-01-05 15:23:11+00:00,2023-01-05
1611020508933365760,retweeted,2023-01-05 15:23:15+00:00,2023-01-05
1611020668321030146,tweet,2023-01-05 15:23:53+00:00,2023-01-05
1611020987851497472,tweet,2023-01-05 15:25:09+00:00,2023-01-05
1611021223127048192,retweeted,2023-01-05 15:26:05+00:00,2023-01-05
1611021249123172355,retweeted,2023-01-05 15:26:11+00:00,2023-01-05
1611021293465255942,tweet,2023-01-05 15:26:22+00:00,2023-01-05
1611021527146762240,retweeted,2023-01-05 15:27:18+00:00,2023-01-05
1611021580842188802,retweeted,2023-01-05 15:27:30+00:00,2023-01-05
1611021580439781380,tweet,2023-01-05 15:27:30+00:00,2023-01-05
1611021650765520898,retweeted,2023-01-05 15:27:47+00:00,2023-01-05
1611021787722317825,retweeted,2023-01-05 15:28:20+00:00,2023-01-05
1611022062616813569,retweeted,2023-01-05 15:29:25+00:00,2023-01-05
1611022216610877443,tweet,2023-01-05 15:30:02+00:00,2023-01-05
1611022248466341888,tweet,2023-01-05 15:30:10+00:00,2023-01-05
1611022260256514051,tweet,2023-01-05 15:30:12+00:00,2023-01-05
1611022524472782849,retweeted,2023-01-05 15:31:15+00:00,2023-01-05
1611022775333814273,retweeted,2023-01-05 15:32:15+00:00,2023-01-05
1611022918619627523,retweeted,2023-01-05 15:32:49+00:00,2023-01-05
1611023214779502594,retweeted,2023-01-05 15:34:00+00:00,2023-01-05
1611023425966833665,retweeted,2023-01-05 15:34:50+00:00,2023-01-05
1611023795594186752,retweeted,2023-01-05 15:36:18+00:00,2023-01-05
1611024376941486080,tweet,2023-01-05 15:38:37+00:00,2023-01-05
1611024452367650816,tweet,2023-01-05 15:38:55+00:00,2023-01-05
1611024732505387009,retweeted,2023-01-05 15:40:02+00:00,2023-01-05
1611024811538681856,retweeted,2023-01-05 15:40:21+00:00,2023-01-05
1611024951871696896,retweeted,2023-01-05 15:40:54+00:00,2023-01-05
1611025262950449158,tweet,2023-01-05 15:42:08+00:00,2023-01-05
1611025420237049856,retweeted,2023-01-05 15:42:46+00:00,2023-01-05
1611025493989507074,retweeted,2023-01-05 15:43:03+00:00,2023-01-05
1611025544413614081,replied_to,2023-01-05 15:43:15+00:00,2023-01-05
1611025559772954625,retweeted,2023-01-05 15:43:19+00:00,2023-01-05
1611025749678456832,retweeted,2023-01-05 15:44:04+00:00,2023-01-05
1611025818880286720,retweeted,2023-01-05 15:44:21+00:00,2023-01-05
1611025826379612161,retweeted,2023-01-05 15:44:23+00:00,2023-01-05
1611026342136479744,retweeted,2023-01-05 15:46:26+00:00,2023-01-05
1611026355738808320,retweeted,2023-01-05 15:46:29+00:00,2023-01-05
1611026489990053888,retweeted,2023-01-05 15:47:01+00:00,2023-01-05
1611026662690275330,tweet,2023-01-05 15:47:42+00:00,2023-01-05
1611026794135576584,quoted,2023-01-05 15:48:13+00:00,2023-01-05
1611027191810379776,retweeted,2023-01-05 15:49:48+00:00,2023-01-05
1611027488037302275,tweet,2023-01-05 15:50:59+00:00,2023-01-05
1611027497377796102,tweet,2023-01-05 15:51:01+00:00,2023-01-05
1611027795420774401,tweet,2023-01-05 15:52:12+00:00,2023-01-05
1611027999905796097,tweet,2023-01-05 15:53:01+00:00,2023-01-05
1611028336934895616,retweeted,2023-01-05 15:54:21+00:00,2023-01-05
1611028394363486213,tweet,2023-01-05 15:54:35+00:00,2023-01-05
1611028398918479872,replied_to,2023-01-05 15:54:36+00:00,2023-01-05
1611028600534323201,retweeted,2023-01-05 15:55:24+00:00,2023-01-05
1611028691735166976,quoted,2023-01-05 15:55:46+00:00,2023-01-05
1611028753836306435,retweeted,2023-01-05 15:56:01+00:00,2023-01-05
1611028791861858304,retweeted,2023-01-05 15:56:10+00:00,2023-01-05
1611028981121224706,retweeted,2023-01-05 15:56:55+00:00,2023-01-05
1611029050427834368,tweet,2023-01-05 15:57:11+00:00,2023-01-05
1611029047680679936,tweet,2023-01-05 15:57:11+00:00,2023-01-05
1611029061106634752,tweet,2023-01-05 15:57:14+00:00,2023-01-05
1611029315428253696,retweeted,2023-01-05 15:58:14+00:00,2023-01-05
1611029482751799297,retweeted,2023-01-05 15:58:54+00:00,2023-01-05
1611029495322136576,retweeted,2023-01-05 15:58:57+00:00,2023-01-05
1611029688125915137,retweeted,2023-01-05 15:59:43+00:00,2023-01-05
1611029760649613313,retweeted,2023-01-05 16:00:01+00:00,2023-01-05
1611029873476222981,retweeted,2023-01-05 16:00:27+00:00,2023-01-05
1611029957899177984,retweeted,2023-01-05 16:00:48+00:00,2023-01-05
1611030013121384448,retweeted,2023-01-05 16:01:01+00:00,2023-01-05
1611030212556296195,replied_to,2023-01-05 16:01:48+00:00,2023-01-05
1611030237436952576,tweet,2023-01-05 16:01:54+00:00,2023-01-05
1611030240687685633,retweeted,2023-01-05 16:01:55+00:00,2023-01-05
1611030313173504002,tweet,2023-01-05 16:02:12+00:00,2023-01-05
1611030401316790273,tweet,2023-01-05 16:02:33+00:00,2023-01-05
1611030471663833091,retweeted,2023-01-05 16:02:50+00:00,2023-01-05
1611030756733616128,tweet,2023-01-05 16:03:58+00:00,2023-01-05
1611030872043536384,tweet,2023-01-05 16:04:26+00:00,2023-01-05
1611030981385019394,tweet,2023-01-05 16:04:52+00:00,2023-01-05
1611031030273609729,tweet,2023-01-05 16:05:03+00:00,2023-01-05
1611031041581490177,retweeted,2023-01-05 16:05:06+00:00,2023-01-05
1611031193054597121,retweeted,2023-01-05 16:05:42+00:00,2023-01-05
1611031232418029576,retweeted,2023-01-05 16:05:51+00:00,2023-01-05
1611031233504632832,tweet,2023-01-05 16:05:52+00:00,2023-01-05
1611031252953448448,retweeted,2023-01-05 16:05:56+00:00,2023-01-05
1611031672098639875,retweeted,2023-01-05 16:07:36+00:00,2023-01-05
1611031752935444480,retweeted,2023-01-05 16:07:56+00:00,2023-01-05
1611031918681935873,retweeted,2023-01-05 16:08:35+00:00,2023-01-05
1611031934011904002,retweeted,2023-01-05 16:08:39+00:00,2023-01-05
1611032096159457280,retweeted,2023-01-05 16:09:17+00:00,2023-01-05
1611032201692602372,tweet,2023-01-05 16:09:43+00:00,2023-01-05
1611032356827140097,tweet,2023-01-05 16:10:20+00:00,2023-01-05
1611032647987240961,retweeted,2023-01-05 16:11:29+00:00,2023-01-05
1611032792846184449,retweeted,2023-01-05 16:12:04+00:00,2023-01-05
1611032864635904000,retweeted,2023-01-05 16:12:21+00:00,2023-01-05
1611033084446609408,tweet,2023-01-05 16:13:13+00:00,2023-01-05
1611033171088510976,retweeted,2023-01-05 16:13:34+00:00,2023-01-05
1611033389548666880,tweet,2023-01-05 16:14:26+00:00,2023-01-05
1611033431051313154,retweeted,2023-01-05 16:14:36+00:00,2023-01-05
1611033589440733184,retweeted,2023-01-05 16:15:13+00:00,2023-01-05
1611033807251177472,retweeted,2023-01-05 16:16:05+00:00,2023-01-05
1611034137124651010,retweeted,2023-01-05 16:17:24+00:00,2023-01-05
1611034164270333953,retweeted,2023-01-05 16:17:30+00:00,2023-01-05
1611034252182974470,tweet,2023-01-05 16:17:51+00:00,2023-01-05
1611034456118132742,retweeted,2023-01-05 16:18:40+00:00,2023-01-05
1611034581733462017,retweeted,2023-01-05 16:19:10+00:00,2023-01-05
1611034691217379330,replied_to,2023-01-05 16:19:36+00:00,2023-01-05
1611034732346871809,retweeted,2023-01-05 16:19:46+00:00,2023-01-05
1611034781420081154,retweeted,2023-01-05 16:19:58+00:00,2023-01-05
1611034800516747264,quoted,2023-01-05 16:20:02+00:00,2023-01-05
1611034812915277826,retweeted,2023-01-05 16:20:05+00:00,2023-01-05
1611034867755614214,tweet,2023-01-05 16:20:18+00:00,2023-01-05
1611035078276038656,retweeted,2023-01-05 16:21:08+00:00,2023-01-05
1611035123377479680,tweet,2023-01-05 16:21:19+00:00,2023-01-05
1611035328655097859,tweet,2023-01-05 16:22:08+00:00,2023-01-05
1611035602652389376,retweeted,2023-01-05 16:23:13+00:00,2023-01-05
1611035883909545984,retweeted,2023-01-05 16:24:20+00:00,2023-01-05
1611035973680349184,retweeted,2023-01-05 16:24:42+00:00,2023-01-05
1611036040139005959,tweet,2023-01-05 16:24:58+00:00,2023-01-05
1611036067280392192,retweeted,2023-01-05 16:25:04+00:00,2023-01-05
1611036394608103424,tweet,2023-01-05 16:26:22+00:00,2023-01-05
1611036452376264704,retweeted,2023-01-05 16:26:36+00:00,2023-01-05
1611036497158758400,retweeted,2023-01-05 16:26:47+00:00,2023-01-05
1611037264565645314,tweet,2023-01-05 16:29:50+00:00,2023-01-05
1611037311654928384,tweet,2023-01-05 16:30:01+00:00,2023-01-05
1611037380773023745,retweeted,2023-01-05 16:30:17+00:00,2023-01-05
1611037459000791041,tweet,2023-01-05 16:30:36+00:00,2023-01-05
1611037724685000705,retweeted,2023-01-05 16:31:39+00:00,2023-01-05
1611037955509960706,tweet,2023-01-05 16:32:34+00:00,2023-01-05
1611038327624577024,retweeted,2023-01-05 16:34:03+00:00,2023-01-05
1611038471346597888,retweeted,2023-01-05 16:34:37+00:00,2023-01-05
1611038637918912515,tweet,2023-01-05 16:35:17+00:00,2023-01-05
1611038974419820544,retweeted,2023-01-05 16:36:37+00:00,2023-01-05
1611039235792080897,retweeted,2023-01-05 16:37:40+00:00,2023-01-05
1611039253684944897,retweeted,2023-01-05 16:37:44+00:00,2023-01-05
1611039315223535617,retweeted,2023-01-05 16:37:59+00:00,2023-01-05
1611039478453522432,quoted,2023-01-05 16:38:37+00:00,2023-01-05
1611039491984351232,quoted,2023-01-05 16:38:41+00:00,2023-01-05
1611039564209979402,tweet,2023-01-05 16:38:58+00:00,2023-01-05
1611039585181499406,retweeted,2023-01-05 16:39:03+00:00,2023-01-05
1611040117883273226,tweet,2023-01-05 16:41:10+00:00,2023-01-05
1611040244643536897,tweet,2023-01-05 16:41:40+00:00,2023-01-05
1611040375015079946,retweeted,2023-01-05 16:42:11+00:00,2023-01-05
1611040717832323074,tweet,2023-01-05 16:43:33+00:00,2023-01-05
1611040762216566784,retweeted,2023-01-05 16:43:44+00:00,2023-01-05
1611041073358376960,retweeted,2023-01-05 16:44:58+00:00,2023-01-05
1611041148310589441,retweeted,2023-01-05 16:45:16+00:00,2023-01-05
1611041226324865024,retweeted,2023-01-05 16:45:34+00:00,2023-01-05
1611041226215809024,retweeted,2023-01-05 16:45:34+00:00,2023-01-05
1611041236151853056,tweet,2023-01-05 16:45:37+00:00,2023-01-05
1611041411847028747,replied_to,2023-01-05 16:46:18+00:00,2023-01-05
1611041454335602688,replied_to,2023-01-05 16:46:29+00:00,2023-01-05
1611041515207364608,quoted,2023-01-05 16:46:43+00:00,2023-01-05
1611041587991019536,retweeted,2023-01-05 16:47:00+00:00,2023-01-05
1611041820145745924,retweeted,2023-01-05 16:47:56+00:00,2023-01-05
1611041832225341441,quoted,2023-01-05 16:47:59+00:00,2023-01-05
1611041890874294278,retweeted,2023-01-05 16:48:13+00:00,2023-01-05
1611041906099900416,retweeted,2023-01-05 16:48:16+00:00,2023-01-05
1611041925720862720,tweet,2023-01-05 16:48:21+00:00,2023-01-05
1611042032650158102,retweeted,2023-01-05 16:48:46+00:00,2023-01-05
1611042036013989888,retweeted,2023-01-05 16:48:47+00:00,2023-01-05
1611042134039068685,quoted,2023-01-05 16:49:11+00:00,2023-01-05
1611042194923585539,retweeted,2023-01-05 16:49:25+00:00,2023-01-05
1611042452260929536,retweeted,2023-01-05 16:50:26+00:00,2023-01-05
1611042571085819905,retweeted,2023-01-05 16:50:55+00:00,2023-01-05
1611042740598628352,retweeted,2023-01-05 16:51:35+00:00,2023-01-05
1611042752552214531,retweeted,2023-01-05 16:51:38+00:00,2023-01-05
1611042816297140249,tweet,2023-01-05 16:51:53+00:00,2023-01-05
1611042913491746832,retweeted,2023-01-05 16:52:16+00:00,2023-01-05
1611042936896225280,retweeted,2023-01-05 16:52:22+00:00,2023-01-05
1611042963542478848,retweeted,2023-01-05 16:52:28+00:00,2023-01-05
1611043056576520192,replied_to,2023-01-05 16:52:51+00:00,2023-01-05
1611043137941561346,retweeted,2023-01-05 16:53:10+00:00,2023-01-05
1611043187983892481,retweeted,2023-01-05 16:53:22+00:00,2023-01-05
1611043437222199296,retweeted,2023-01-05 16:54:21+00:00,2023-01-05
1611043842521694212,tweet,2023-01-05 16:55:58+00:00,2023-01-05
1611043848418885645,tweet,2023-01-05 16:55:59+00:00,2023-01-05
1611043909743804418,tweet,2023-01-05 16:56:14+00:00,2023-01-05
1611043929398312967,retweeted,2023-01-05 16:56:19+00:00,2023-01-05
1611044017936166915,retweeted,2023-01-05 16:56:40+00:00,2023-01-05
1611044016878911492,replied_to,2023-01-05 16:56:40+00:00,2023-01-05
1611044149871902727,tweet,2023-01-05 16:57:11+00:00,2023-01-05
1611044293921079298,retweeted,2023-01-05 16:57:46+00:00,2023-01-05
1611044300472582167,retweeted,2023-01-05 16:57:47+00:00,2023-01-05
1611044860722544640,tweet,2023-01-05 17:00:01+00:00,2023-01-05
1611044957070008323,tweet,2023-01-05 17:00:24+00:00,2023-01-05
1611045143120941058,tweet,2023-01-05 17:01:08+00:00,2023-01-05
1611045246439227393,retweeted,2023-01-05 17:01:33+00:00,2023-01-05
1611045370439532555,retweeted,2023-01-05 17:02:02+00:00,2023-01-05
1611045410776223746,tweet,2023-01-05 17:02:12+00:00,2023-01-05
1611045604523900931,tweet,2023-01-05 17:02:58+00:00,2023-01-05
1611045872711929857,tweet,2023-01-05 17:04:02+00:00,2023-01-05
1611045871189364738,retweeted,2023-01-05 17:04:02+00:00,2023-01-05
1611046216552284184,replied_to,2023-01-05 17:05:24+00:00,2023-01-05
1611046228845891585,retweeted,2023-01-05 17:05:27+00:00,2023-01-05
1611046309942931457,tweet,2023-01-05 17:05:46+00:00,2023-01-05
1611046335234576384,retweeted,2023-01-05 17:05:52+00:00,2023-01-05
1611046458459058176,retweeted,2023-01-05 17:06:22+00:00,2023-01-05
1611046528197726208,tweet,2023-01-05 17:06:38+00:00,2023-01-05
1611046664399101953,tweet,2023-01-05 17:07:11+00:00,2023-01-05
1611046748700700672,tweet,2023-01-05 17:07:31+00:00,2023-01-05
1611046786638008320,replied_to,2023-01-05 17:07:40+00:00,2023-01-05
1611046905051549696,retweeted,2023-01-05 17:08:08+00:00,2023-01-05
1611047098191077376,quoted,2023-01-05 17:08:54+00:00,2023-01-05
1611047141451104256,tweet,2023-01-05 17:09:04+00:00,2023-01-05
1611047384884051969,tweet,2023-01-05 17:10:03+00:00,2023-01-05
1611047409324261377,tweet,2023-01-05 17:10:08+00:00,2023-01-05
1611047428979060738,retweeted,2023-01-05 17:10:13+00:00,2023-01-05
1611047828540751911,tweet,2023-01-05 17:11:48+00:00,2023-01-05
1611047921666891783,tweet,2023-01-05 17:12:11+00:00,2023-01-05
1611047949995487234,quoted,2023-01-05 17:12:17+00:00,2023-01-05
1611048165767282691,retweeted,2023-01-05 17:13:09+00:00,2023-01-05
1611048295207694337,tweet,2023-01-05 17:13:40+00:00,2023-01-05
1611048340879294464,retweeted,2023-01-05 17:13:50+00:00,2023-01-05
1611048536866492428,tweet,2023-01-05 17:14:37+00:00,2023-01-05
1611048620786126871,retweeted,2023-01-05 17:14:57+00:00,2023-01-05
1611048690059251714,retweeted,2023-01-05 17:15:14+00:00,2023-01-05
1611048757704925184,tweet,2023-01-05 17:15:30+00:00,2023-01-05
1611048768018780176,retweeted,2023-01-05 17:15:32+00:00,2023-01-05
1611048812293881857,retweeted,2023-01-05 17:15:43+00:00,2023-01-05
1611048979642605568,retweeted,2023-01-05 17:16:23+00:00,2023-01-05
1611049172156747786,tweet,2023-01-05 17:17:09+00:00,2023-01-05
1611049227110723584,tweet,2023-01-05 17:17:22+00:00,2023-01-05
1611049267459928070,retweeted,2023-01-05 17:17:31+00:00,2023-01-05
1611049331695710209,retweeted,2023-01-05 17:17:47+00:00,2023-01-05
1611049491171360768,tweet,2023-01-05 17:18:25+00:00,2023-01-05
1611049526680240132,tweet,2023-01-05 17:18:33+00:00,2023-01-05
1611049733929467904,retweeted,2023-01-05 17:19:23+00:00,2023-01-05
1611049765323829251,retweeted,2023-01-05 17:19:30+00:00,2023-01-05
1611049769345945605,tweet,2023-01-05 17:19:31+00:00,2023-01-05
1611049863906725890,retweeted,2023-01-05 17:19:54+00:00,2023-01-05
1611050395614253062,tweet,2023-01-05 17:22:00+00:00,2023-01-05
1611050435359432708,tweet,2023-01-05 17:22:10+00:00,2023-01-05
1611050529827983360,replied_to,2023-01-05 17:22:32+00:00,2023-01-05
1611050596844412929,retweeted,2023-01-05 17:22:48+00:00,2023-01-05
1611050924944019457,retweeted,2023-01-05 17:24:07+00:00,2023-01-05
1611050981273341954,tweet,2023-01-05 17:24:20+00:00,2023-01-05
1611051208088686603,tweet,2023-01-05 17:25:14+00:00,2023-01-05
1611051305954598913,retweeted,2023-01-05 17:25:37+00:00,2023-01-05
1611051359775645696,tweet,2023-01-05 17:25:50+00:00,2023-01-05
1611051387734970368,retweeted,2023-01-05 17:25:57+00:00,2023-01-05
1611051387080806401,retweeted,2023-01-05 17:25:57+00:00,2023-01-05
1611051411122585601,retweeted,2023-01-05 17:26:02+00:00,2023-01-05
1611051595852091399,retweeted,2023-01-05 17:26:46+00:00,2023-01-05
1611051599555661826,retweeted,2023-01-05 17:26:47+00:00,2023-01-05
1611051638764060672,tweet,2023-01-05 17:26:57+00:00,2023-01-05
1611051672163471367,retweeted,2023-01-05 17:27:05+00:00,2023-01-05
1611051870486941696,retweeted,2023-01-05 17:27:52+00:00,2023-01-05
1611051897443553280,retweeted,2023-01-05 17:27:58+00:00,2023-01-05
1611052210368180224,quoted,2023-01-05 17:29:13+00:00,2023-01-05
1611052343893581825,tweet,2023-01-05 17:29:45+00:00,2023-01-05
1611052429956780032,tweet,2023-01-05 17:30:05+00:00,2023-01-05
1611052438588428298,retweeted,2023-01-05 17:30:07+00:00,2023-01-05
1611052471480160277,retweeted,2023-01-05 17:30:15+00:00,2023-01-05
1611052542103797761,retweeted,2023-01-05 17:30:32+00:00,2023-01-05
1611052641982812171,retweeted,2023-01-05 17:30:56+00:00,2023-01-05
1611052657279631360,retweeted,2023-01-05 17:31:00+00:00,2023-01-05
1611052898451918856,retweeted,2023-01-05 17:31:57+00:00,2023-01-05
1611053011362611202,retweeted,2023-01-05 17:32:24+00:00,2023-01-05
1611053287540936705,retweeted,2023-01-05 17:33:30+00:00,2023-01-05
1611053483754397696,tweet,2023-01-05 17:34:17+00:00,2023-01-05
1611053868514959360,retweeted,2023-01-05 17:35:48+00:00,2023-01-05
1611053999570157576,retweeted,2023-01-05 17:36:20+00:00,2023-01-05
1611054023142158336,retweeted,2023-01-05 17:36:25+00:00,2023-01-05
1611054092712873988,retweeted,2023-01-05 17:36:42+00:00,2023-01-05
1611054091622572032,retweeted,2023-01-05 17:36:42+00:00,2023-01-05
1611054140288913412,retweeted,2023-01-05 17:36:53+00:00,2023-01-05
1611054172777881601,retweeted,2023-01-05 17:37:01+00:00,2023-01-05
1611054848148967425,quoted,2023-01-05 17:39:42+00:00,2023-01-05
1611054895754350592,tweet,2023-01-05 17:39:53+00:00,2023-01-05
1611054913320062997,tweet,2023-01-05 17:39:57+00:00,2023-01-05
1611054916134637568,retweeted,2023-01-05 17:39:58+00:00,2023-01-05
1611055069587247110,retweeted,2023-01-05 17:40:35+00:00,2023-01-05
1611055136712925184,retweeted,2023-01-05 17:40:51+00:00,2023-01-05
1611055367219253255,tweet,2023-01-05 17:41:46+00:00,2023-01-05
1611055471313489940,tweet,2023-01-05 17:42:10+00:00,2023-01-05
1611055725370871809,tweet,2023-01-05 17:43:11+00:00,2023-01-05
1611055728462004230,retweeted,2023-01-05 17:43:12+00:00,2023-01-05
1611055746443055115,retweeted,2023-01-05 17:43:16+00:00,2023-01-05
1611055850960949248,quoted,2023-01-05 17:43:41+00:00,2023-01-05
1611055891822018562,retweeted,2023-01-05 17:43:51+00:00,2023-01-05
1611055896158932993,retweeted,2023-01-05 17:43:52+00:00,2023-01-05
1611056215534231552,retweeted,2023-01-05 17:45:08+00:00,2023-01-05
1611056567817838592,retweeted,2023-01-05 17:46:32+00:00,2023-01-05
1611056644669972480,replied_to,2023-01-05 17:46:50+00:00,2023-01-05
1611056794310217743,retweeted,2023-01-05 17:47:26+00:00,2023-01-05
1611056858411986951,tweet,2023-01-05 17:47:41+00:00,2023-01-05
1611056856599875586,retweeted,2023-01-05 17:47:41+00:00,2023-01-05
1611056875327614976,retweeted,2023-01-05 17:47:45+00:00,2023-01-05
1611056936174161921,retweeted,2023-01-05 17:48:00+00:00,2023-01-05
1611056979082113025,retweeted,2023-01-05 17:48:10+00:00,2023-01-05
