user_id,tweet_id,tweet_creation_date
1184142010736922624,1609445476822093824,2023-01-01T07:04:38.000Z
1563208730,1609447249427271681,2023-01-01T07:11:41.000Z
2444237406,1609447444114186240,2023-01-01T07:12:27.000Z
1443195611461795841,1609448359944937472,2023-01-01T07:16:05.000Z
1436129268858245122,1609451022971191296,2023-01-01T07:26:40.000Z
2540402422,1609451256304517121,2023-01-01T07:27:36.000Z
1319635530850717696,1609451734459449344,2023-01-01T07:29:30.000Z
1260483812024373249,1609452346051796993,2023-01-01T07:31:56.000Z
1136683014619049985,1609455986909270016,2023-01-01T07:46:24.000Z
996806586164170752,1609457068091768832,2023-01-01T07:50:41.000Z
1085864385547923456,1609458959932616704,2023-01-01T07:58:13.000Z
1555266841,1609459412229390338,2023-01-01T08:00:00.000Z
1606053311714676738,1609459422962630657,2023-01-01T08:00:03.000Z
1246137615910346752,1609459425835909121,2023-01-01T08:00:04.000Z
1919633502,1609459844125278209,2023-01-01T08:01:43.000Z
1563497912403128320,1609459923884064769,2023-01-01T08:02:02.000Z
1563497912403128320,1609459921405333504,2023-01-01T08:02:02.000Z
1423957615608926209,1609462251534319618,2023-01-01T08:11:17.000Z
1546538210804699137,1609462361085313024,2023-01-01T08:11:43.000Z
1586656164535685120,1609462681269899264,2023-01-01T08:13:00.000Z
1301564126255177729,1609463216500776962,2023-01-01T08:15:07.000Z
1506363445364420610,1609463334377787394,2023-01-01T08:15:35.000Z
1586656164535685120,1609463436064296964,2023-01-01T08:16:00.000Z
1395688027050201090,1609466444307390468,2023-01-01T08:27:57.000Z
1465575648995409921,1609466618308079616,2023-01-01T08:28:38.000Z
1005135519355768832,1609466683156045825,2023-01-01T08:28:54.000Z
709317259290869760,1609468525436977152,2023-01-01T08:36:13.000Z
776689892029890562,1609471468194369537,2023-01-01T08:47:55.000Z
1498753359658242050,1609474088262684672,2023-01-01T08:58:19.000Z
1433819682365050881,1609478528671846400,2023-01-01T09:15:58.000Z
1494232274325356545,1609479179548098563,2023-01-01T09:18:33.000Z
2725879201,1609481267250352135,2023-01-01T09:26:51.000Z
2834010100,1609481406261895168,2023-01-01T09:27:24.000Z
1495368377547644929,1609483861326721025,2023-01-01T09:37:09.000Z
947212632,1609485287574347776,2023-01-01T09:42:50.000Z
1487413099904729091,1609486059725000704,2023-01-01T09:45:54.000Z
1224052275901091840,1609488155727519746,2023-01-01T09:54:13.000Z
1269979604879622144,1609489814646149120,2023-01-01T10:00:49.000Z
628765360,1609490727112671232,2023-01-01T10:04:26.000Z
68433676,1609490743248158720,2023-01-01T10:04:30.000Z
1539497663204315137,1609492027091173378,2023-01-01T10:09:36.000Z
1586656164535685120,1609493509286907904,2023-01-01T10:15:30.000Z
1597815084146991104,1609496902374158337,2023-01-01T10:28:59.000Z
3007999155,1609497184281546753,2023-01-01T10:30:06.000Z
68433676,1609497735207477251,2023-01-01T10:32:17.000Z
1372497641116946436,1609499986273906688,2023-01-01T10:41:14.000Z
32380812,1609502756737355777,2023-01-01T10:52:14.000Z
1165196150170955777,1609503431886049281,2023-01-01T10:54:55.000Z
939888091,1609504783387213827,2023-01-01T11:00:18.000Z
534475296,1609505018146656257,2023-01-01T11:01:14.000Z
1369272756227829764,1609505523522568193,2023-01-01T11:03:14.000Z
1193120599247224832,1609505863592542211,2023-01-01T11:04:35.000Z
1193120599247224832,1609505938431516673,2023-01-01T11:04:53.000Z
789909025492205568,1609506532089102337,2023-01-01T11:07:15.000Z
2444237406,1609507890397691904,2023-01-01T11:12:38.000Z
1110930569989365760,1609508543522111493,2023-01-01T11:15:14.000Z
1586656164535685120,1609509615443578881,2023-01-01T11:19:30.000Z
1501543567491280896,1609511237691260929,2023-01-01T11:25:56.000Z
1443174072867868676,1609511879004622848,2023-01-01T11:28:29.000Z
1501540986987626499,1609512701176479744,2023-01-01T11:31:45.000Z
920391962720694272,1609517050526928899,2023-01-01T11:49:02.000Z
1096746208993787905,1609519846831579136,2023-01-01T12:00:09.000Z
